apart_id,author_id,date,review
10899109,16625804,2017-03-31T06:36:44Z,"Квартира небольшая, но для одного/двух жильцов на непродолжительный срок вполне подходит. Нужно отремонтировать душевую и будет 5 звёзд )) "
10899109,89992094,2016-08-22T22:16:10Z,The host canceled this reservation 3 days before arrival. This is an automated posting.
10899109,30103204,2016-03-09T01:20:21Z,"В квартире было все необходимое для жизни, а Сергей оказался очень вежливым и гостеприимным хозяином. У нас с другом остались хорошие впечатления от пребывания в Петрозаводске и от жилья)"
16497526,77622781,2017-03-05T06:40:51Z,Вполне адекватный вариант для бюджетного пребывания.
14683363,90169853,2016-09-04T07:08:44Z,"Одно из лучших мест, где я когда-либо останавливалась! 
Гостеприимные хозяева, любящие свое дело! Чувствуется, что у места есть душа, свой стиль, своя атмосфера! Очень круто встретили, и готовы были помочь с любой проблемой!))) 

В моем распоряжени были все удобства, от фена до кофеварки. Есть даже велосипеды! Капсулы с отдельным освещением и розетками создали особый уют, мое личное пространство)) А расположение - самый цетр, 2 минуты до набережной Онежского озера! все рядом)) 

В целом - очень крутое место! В Карелии, в Петрозаводске - только туда!!!"
14683363,8789345,2016-09-04T01:23:09Z,Забавный хостел с отличным расположением прямо у самой набережной!
10899109,16625804,2017-03-31T06:36:44Z,"Квартира небольшая, но для одного/двух жильцов на непродолжительный срок вполне подходит. Нужно отремонтировать душевую и будет 5 звёзд )) "
10899109,89992094,2016-08-22T22:16:10Z,The host canceled this reservation 3 days before arrival. This is an automated posting.
10899109,30103204,2016-03-09T01:20:21Z,"В квартире было все необходимое для жизни, а Сергей оказался очень вежливым и гостеприимным хозяином. У нас с другом остались хорошие впечатления от пребывания в Петрозаводске и от жилья)"
17985391,57510494,2017-05-09T11:48:26Z,"Отдыхали на майских праздниках, были приятно удивлены за символичную цену увидев такой комфорт, современный ремонт и чистоту. Фото не передает всех плюсов, в квартире новая мебель и очень просторно и свободно.Ольга-очень приятная и гостеприимная хозяйка, все показала, рассказала не оставив вопросов, возвращаться после экскурсий к Ольге в дом было приятно."
17985391,123830106,2017-04-12T10:19:19Z,СПАСИБО ЗА ТЁПЛЫЙ РАДУШНЫЙ ПРИЁМ И ВКУСНЫЕ БЛИНЧИКИ . ВСЁБЫЛО ОТЛИЧНО - ЧИСТО УЮТНО ...
16497526,77622781,2017-03-05T06:40:51Z,Вполне адекватный вариант для бюджетного пребывания.
7761739,88459406,2017-04-30T10:08:52Z,"Все было отлично. Прибыли поздно ночью, никаких проблем с размещением"
