apart_id,author_id,date,review
15740153,94818341,2017-02-19T08:15:09Z,Спасибо за жилье!
10872374,81068136,2017-02-12T05:24:37Z,"Все было хорошо , Елена отличная хозяйка . "
10872374,33500188,2017-02-10T05:07:04Z,Отличная квартира. Рекомендую
10872374,1984306,2017-02-05T06:12:36Z,Super! Thank you!
10872374,100636231,2016-11-07T08:27:18Z,Комната хорошо для проживания и отдыха 
10872374,57177443,2016-11-03T06:26:14Z,Отличный ночлег без излишеств. Прекрасный вид из окна. Вежливая и отзывчивая хозяйка. 
10872374,30291905,2016-10-05T08:03:42Z,"По домашнему чистая студия с отличным видом с балкончика! Время заезда и выезда - гибкое, что очень удобно. Нас порадовали одноразовые тапочки)) Спасибо Елене!"
10872374,93593071,2016-09-11T08:47:20Z,Спасибо все очень понравилось! До новых встреч! 
10872374,77867933,2016-09-11T07:35:01Z,"Елена хорошая хозяйка. 
Отличное соотношение цены и качества. 
Прекрасный вид из окна. Тихое, спокойное место. 
Остановка Лизы Чайкиной в 5 мин. ходьбы.
В пешей доступности Магнит, Пятерочка, минимаркет Велес. 
"
10872374,11601581,2016-08-17T00:04:05Z,"Спасибо Елене за этот маленькую и комфортную комнату, в которой было все необходимое до проживания: плита и холодильник, стол и балкон, туалет и душ, где тёплая вода была даже очень поздно ночью! Дом находиться на горе, до моря придётся чуть проехать на автобусе, зато утренний кофе вы будете пить с видом на горы!"
10872374,67376057,2016-08-03T04:20:47Z,"Спасибо большое Елене за гостепреимность и помощь! Всё было как надо, снимали в Сочи бюджетное жильё, но только здесь действительно понравилось, комфорт, уют, доступность. "
10872374,85789517,2016-08-01T11:57:56Z,"Приезжали на один вик-енд из Краснодара: остались в восторге. Спасибо хозяйке. Всем рекомендую.
П.С.: на такси недорого, в светлое время суток удобно на автобусе 44а до пляжа ""Солнечный"" - минут 10-15."
10872374,85267551,2016-07-30T08:27:04Z,"Я была здесь 28 и 29 июля 2016 вместе с племянником. Описание квартиры полностью совпадает с представленными фото, Елена очень приветливая отзывчивая хозяйка! Рассказала, как добраться от вокзала, разместила наши вещи, чтобы мы могли до заезда в квартиру пойти гулять. Рядом есть магазинчик продуктов. Добираться до центра вполне комфортно. Вид с балкона очень классный, на город и горы. Район тихий. Все было здорово!"
10872374,55139856,2016-03-09T02:54:15Z,"Уютное, тихое место с отличным видом с балкона. В комнате есть все необходимое для временного проживания.В комнатах все идеально чисто. Некоторое удаление от центра города больше сыграло в плюс, чем в минус.
Елена - отзывчивая, приятная в общении девушка, с которой было приятно иметь дело."
3935985,110031050,2017-02-27T05:54:47Z,"Комната полностью соответствует заявленному описанию и фото, есть все, что необходимо для жизни, включая кухонную посуду. Хозяева приветливые, соседи тихие. От центра немного далековато, но это решаемо. Примерно в 10 минутах ходьбы есть остановка автобуса. С балкона(не совсем балкон, скорее терраса перед дверью) вид на горы. Можно приятно посидеть вечером. Прямо напротив входа есть мини-маркет, что тоже очень удобно"
3935985,89327169,2017-02-13T09:24:18Z,"Останавливаюсь здесь второй раз по работе. Все отлично, чисто, соответствует описанию."
3935985,112289416,2017-02-03T07:56:05Z,"The only thing lacking is the weather in Sochi during our visit(winter) was not good, so there are no transport going up the hill to the stop near our apartment. Everything else is great! The hosts are very nice and helpful. Aleksey pick us up from Station and even from the mall due to bad weather. They also help us with our registration. Thank you!  Our room includes all what we need. It is a great place to stay in! Thank you for the last trip to the vokzal. "
3935985,52875679,2017-01-04T05:37:10Z,"Обычная ночлежка без претензий, на троечку с минусом. Транспортная доступность очень так себе, до остановки пилить 8 минут быстрым шагом по горной дороге без тротуаров. Ванная комната неухоженная. Мелкие косяки типа вывалившейся розетки или сломанной римской шторы. Безобразнейший интернет, работать нормально было невозможно, лаги просто с утра до вечера. Хотя в первый день было терпимо. Что-то похожее на вытяжку шумит постоянно, постоянно же скачет напряжение (лампочки мерцают). Постирочная организована на чердаке со свободным доступом для всех, две стиралки в общем пользовании, там же можно развесить постирушки. В целом, жилье для очень непритязательных людей, второй раз бы не заехал. Впрочем и цена достаточно доступная."
3935985,7889529,2016-11-13T06:15:27Z,"Вера хорошая, гостеприимная, вежливая хозяйка. Все было четко и без проблем. Соотношение цена качество оптимальное.  Чисто!!! Есть все необходимое.)))"
3935985,2149922,2016-09-01T09:18:08Z,"Место соответствует цена/качество. Очень приветливые и приятные хозяева. Район далековато от центра, но на маршрутке - особо не проблема. Если хотите недорого остаться в нормальном месте - отличный вариант. "
3935985,73903163,2016-08-23T07:22:49Z,"Жильё полностью соответствует описанию. Вера гостеприимная хозяйка. Всегда даст дополнительную интересующую информацию. Как бонус у меня было то, что я жил в квартире, где снимали передачу ""Орёл и Решка"")). Далековато от пляжей и центра, но это Сочи, а не маленький курортный городок.
"
3935985,89327169,2016-08-21T00:11:30Z,Хозяйка гостеприимная. Все полностью соответствует описанию и фото. Рекомендую.
3935985,12781868,2016-07-13T11:55:38Z,"Большое спасибо Вере за гостеприимство. Жильё полностью соответствует описанию в своей ценовой категории. Адекватная цена для данного жилья. Нам все понравилось. Отлично провели отпуск. Не запланировано остались ещё на одну ночь в Сочи и Вера помогла найти рядом такое же жильё и за такую же сумму, за что ей отдельное спасибо!    "
