apart_id,author_id,date,review
3285349,48762820,2016-08-10T03:20:33Z,"Все было хорошо!
Спасибо!"
2375777,106358353,2017-01-13T04:22:44Z,Un super moment. Merci
2375777,105449421,2016-12-19T05:02:43Z,clean room and good location
2375777,104006361,2016-12-11T05:22:01Z,"Отличное место. Мне очень понравилось, обязательно приеду к вам в следующий раз"
2375777,39707693,2016-11-27T05:24:50Z,"Уютный хостел
в самом-самом центре города.
Бронируйте, не раздумывайте! :)"
2375777,1252934,2016-09-21T05:37:57Z,Fantastic place with better staff.
2375777,64836672,2016-09-21T05:02:35Z,"We stayed 2 nights, stuff was really helpful and kind, they also gave us info about Yekaterinburg, where we should go and what we should see. The hostel was really nice  and clean, so I would recommend defiantly. "
2375777,40416269,2016-08-19T10:01:44Z,Staff was very helpful at every step .
2375777,67253082,2016-08-03T06:36:37Z,"Absolutely perfect hostel. Clean, comfortable, well-furnished with a proper kitchen and brand-new toilets and showers. Brilliant location too and just 5 minutes from the large supermarket at the bottom of Пассаж. Had no issues with WiFi download speed. Also lovely co-residents. Would definitely stay again if I were to come back to Yekaterinburg."
2375777,83986454,2016-07-27T03:41:59Z,"It is very nice place
All people in kind and very clean home
If i visited ekaterinburg again,
i would stay here one more!"
2375777,29347706,2016-07-18T01:14:04Z,"Best hostel I've been to yet!
Good location, very clean, extremely friendly receptionists who helped us with everything (let us check in 2 hours early, recommended great restaurants, ordered cheap taxis and even gave us free maps and a city guide and showed us where we can find the best sights). They send me an information sheet about the Top 10 things to do in Ekaterinburg right after booking. Really enjoyed my stay there. Highly recomended!

Thank you!"
2375777,31273751,2016-05-16T11:48:22Z,"Отличный хостел, всем рекомендую! :)
"
2375777,28150052,2016-05-14T02:31:14Z,"Прекрасный хостел, а местоположение и цена пожалуй делают это место лучшим в своем роде)"
2375777,22710482,2016-04-20T00:27:22Z,"Lovely Hostel #9 is near downtown, clean, and comfortable. The staffs are enthusiastic and helpful. They gave me a lot advices and offered relaxing stays. It's a best choice to stay in Yekaterinburg."
2375777,4507466,2016-03-04T14:39:07Z,"Nice place! Perfect location, good communication, clean and cosy and our private room was really nice. Only thing we liked less, was the fact that the place was more of a student dorm than a travellers hostel. Meaning that most people there were long term guests which gave us the feeling we were visting their home as foreign strangers. The fact that they were occuping the common living space almost all the time, made the location of our room next to living room/kitchen/tv less conveniënt. Apart from that, good place in yekaterinburg! "
2375777,26887283,2015-10-29T15:38:29Z,"Gospodarz był bardzo pomocny, serdeczny, otwarty. Lokalizacja doskonała - dokładne centrum. Zgodność opisu z rzeczywistością. Czysto. Schludnie. Polecam."
2375777,28432694,2015-09-19T18:48:47Z,"This is an 8-mixed dorm, with a curtain separating the room, half for female and the other half for men.
It locates near the pedestrian area (shopping street) and Lenin Prospect, near tourist attractions. The directions told by the manager are very clear so it is easy to find here.
But contracting to the glamorous street, the entrance seems like a dark world. I was afraid to get into the apartment. Inside the hostel, it is really clean and quiet. I think I am the most noisiest one.
There lives many youths and they were talking and laughing like friends. I believe here is a friendly place. Thanks for the managers for providing here to budget travellers."
2375777,16009338,2015-09-07T19:24:57Z,"The hostel is really well located, in the city center. The place is really cosy and comfortable and clean. The place has the facilities you need (washing machine,wifi, lockers, a living room to gather...). The manager, Sacha is friendly and speaks very well english. 
In the 8 dormitory room i appreciated the curtain you can take on or off between the girl and the boys part. 
I recommand this place. "
2375777,40906139,2015-08-24T16:57:27Z,"Nice place near center, but had hot water problem. The host is very warm-hearted:)"
2375777,9881785,2015-07-20T18:55:46Z,"Really nice place, super beautiful, people here are really nice. The best place in Yekaterinburg."
2375777,36109157,2015-06-25T14:18:46Z,"Прекрасное место отдыха с удобным местом расположения. Вся обстановка соответствует описанию. Очень гостеприимные люди, вежливые, веселые. Огромное спасибо, если буду в городе еще раз, обязательно остановлюсь у вас. "
2375777,106358353,2017-01-13T04:22:44Z,Un super moment. Merci
2375777,105449421,2016-12-19T05:02:43Z,clean room and good location
2375777,104006361,2016-12-11T05:22:01Z,"Отличное место. Мне очень понравилось, обязательно приеду к вам в следующий раз"
2375777,39707693,2016-11-27T05:24:50Z,"Уютный хостел
в самом-самом центре города.
Бронируйте, не раздумывайте! :)"
2375777,1252934,2016-09-21T05:37:57Z,Fantastic place with better staff.
2375777,64836672,2016-09-21T05:02:35Z,"We stayed 2 nights, stuff was really helpful and kind, they also gave us info about Yekaterinburg, where we should go and what we should see. The hostel was really nice  and clean, so I would recommend defiantly. "
