apart_id,author_id,date,review
432044,47085514,2017-05-11T11:37:35Z,"Es war sehr schön im Trulli. Die Umgebung ist ruhig und sehr schön zu erkunden wenn man die Natur mag. 
Das Häuschen verfügt über eine vollumfänglich ausgestattete Küche, herrlich zum selber kochen. Alles war sehr sauber und mit Liebe hergerichtet. Anna haben wir nicht getroffen aber ihre Familie war sehr freundlich und herzlich. Eine Umgebung zum entspannen."
432044,91823080,2017-04-30T07:27:26Z,C'est parfait
432044,11398879,2017-04-20T12:37:17Z,"It was the picture if this trullo that made me want to come to Puglia to start with! A really unique, cosy and beautiful place to stay - comfortable bed, well equipped kitchen, and Anna had kindly left us some eggs and water and jam, which was lovely. Sitting out in the little private courtyard, sipping coffee, admiring the view and deciding where to visit was bliss. The location was great (though you will need Anna's instructions to find it the first time!), lovely and peaceful, and really easy to get to nearby Cisternino, Locorotondo, Castellana for the caves, and of course, Alberobello. 
A wonderful stay in a beautiful piece of Puglian history."
432044,74578137,2017-04-18T12:55:35Z,"We had an amazing experience staying at this gorgeous trullo. It is truly a work of art and we were able to relax and enjoy the beautiful cities around. I would recommend to rent a car since the trullis are a bit secluded with beautiful nature around them, and there are a lot of cities around that should be explored. And Anna is one of the rare super hosts you can find on airbnb, and with a person like that its guaranteed to have a great time. Communication was perfect and she was really helpful when ever we needed assistance, we even managed to see some hidden gems in town thanks to her. Was a pleasure and hope we can stay with her again!"
432044,1178038,2017-04-15T08:51:50Z,We had a great stay in Anna's Trullo.  The neighbouring countryside is delightful. We rode bikes around the neighbouring areas and explored the countryside dotted with cute Trullo houses. It's a very magical area. You do need a car. We had planned to explore the east coast towns but ended up staying around the house as it was so wonderful and relaxing.  Thanks Anna and family! 
432044,22657868,2017-04-08T08:25:43Z,"We stayed here for 5 nights during the first week of April. Really amazing setting in the countryside and great for children. My daughter loved the two friendly horses and was out every morning to feed them. The location is perfect for exploring the region, right in the middle of everything. Most of the interesting sights are within 30-45mins by car and the drives through the countryside are beautiful. Mama Tonia welcomed us when we arrived, and we managed to understand everything despite our English/Italian being just as bad as each other's (zero). She gave us fresh eggs from her hens and some delicious homemade jam (I didn't get what fruit it was...a late autumnal fruit a bit smaller than an orange...anyway it was yummy). The basics were provided, coffee, stuff for cooking etc. There's a good supermarket not far where we got everything else we needed. The nearest Town of Cisternino has a nice centre and the highlight for us was a little local pizzeria where a pretty big pizza cost 4-5 euros  on the main high street just before the road bends downhill near the ""Centro Storico"". 
The only minus was that the wifi wasn't working while we were there, because of a technical fault in the area. And the walls of the trullo are pretty thick so not much 3G signal when we got inside. Anna did make every effort to get this resolved though. Despite this we had a really good stay and would definitely recommend "
432044,1503610,2017-03-28T06:07:09Z,"A wonderful place to relax... The trullo itself is very charming and the surrounding areas offer both beautiful landscapes and interesting historic villages to explore (Locorotondo was our favourite). Anna and her parents ensured that we had everything we needed - from fresh eggs and home-made jam to organic olive oil. They are very warm and pleasant people, and we enjoyed talking with them. We highly recommend this place and are already planning our next visit!"
432044,91623286,2017-03-20T07:06:13Z,"This is a very special place. Great accommodation, great hospitality and in beautiful country. Visitors need to allow plenty of time to explore this fascinating region. And, if you can, to take a lesson in cooking the cuisine of Puglia!"
432044,39532637,2017-03-11T07:17:58Z,We had a really pleasent stay at i sette coni. Anna and her family were gorgeous hosts and make you feel really welcome. The trullo does really look like on the pictures and even better (something not usual nowadays). The trullo is located in a beautiful (i guess) typical apulian country-side but this also means you'll definately need a car to travel around. The trullo is a great place to relax and calm down. We totally recommend i sette coni and would be pleased if we find time to return for another stay in the future.
432044,1628656,2017-03-04T09:54:13Z,A wonderful house in a beautiful location. House comes well equipped and Anna is a delightful host. Highest recommendation. 
432044,117319012,2017-02-26T08:12:00Z,"All was great. Really cozy, secluded, but a close drive to all. "
432044,12395790,2017-02-19T07:57:51Z,"We loved our stay at Anna's trullo, and wish we had scheduled more time there as two nights was not enough. Anna and her mother were friendly and helpful at check-in, and the snacks left for us were much appreciated. The kitchen was well-equipped so we were able to do some cooking. It was a perfect home base from which to explore the other towns and sights in Puglia."
432044,14691453,2017-02-17T09:06:08Z,Great place. Great location. Great host.
432044,25901815,2017-01-05T09:37:09Z,"Anna's Trulli was lovely, it is surrounded by fields and olive groves. There is a lovely sunny terrace and an outdoor oven (which we didn't use because of the time of year!). Anna was very friendly and there was milk, coffee and breakfast food for our arrival. Latter during our sstay her mother very kindly brought us some more delicious homemade jam and a basket of freshly laid eggs. The heating was on for our arrival and we had a fire in the evenings so it was very cosy.  We would really recommend staying at Anna's. "
432044,6547457,2016-12-30T10:51:12Z,Delightful home & picturesque countryside! We had a wonderful time and would absolutely return. Anna and her family were wonderful. Anna was also great about communicating promptly & making sure our needs were met. 
432044,47662959,2016-12-25T08:05:44Z,Anna is a very friendly and helpful host... will definitely stay again
432044,967647,2016-11-16T08:26:00Z,"Beautiful quiet countryside setting in a lovely and well maintained trulli in a perfect location to explore Loccorotondo, Martina Franca, Cisternino and Alberobello! Very photogenic & clean accomodation with a wood fire place, gas top stove/oven, comfortable bed and everything you need to cook yourselves if you wish.. highly recommended to ask for Anna's sister Veronica, if available, to run a cooking lesson (she's a trained chef).  If you do, have it on your first night's stay as you'll likely have leftovers! We stayed for 3 nights in November cooking/reading/relaxing but could have stayed 5.  Best AirBnB experience we've had.. Anna and Veronica were lovely.."
432044,78419141,2016-11-01T09:34:43Z,"
We really loved our stay in the Trullo. What we especially loved, was the authenticity of the house and it's surroundings. But also it's great to experience the hospitality, attention and warmness of Anna and of the whole family Zizzi.
The house was nicely pre-heated on our relatively cold late arrival. Fortunately there were basic supplies. The location of the Trullo is perfect for visiting cities and beach.
The nearby located Osteria Sant' Anna proved to be a very good recommendation from Anna!
This Trullo is a very nice and safe place, with very nice people!"
432044,7942156,2016-10-24T04:33:53Z,"Our stay at the trullo was one of the main highlights of our trip to Italy. The pictures looked amazing but we were blown away when we actually saw the place and the surrounding area in person! We had an incredible first evening by taking a cooking class with Anna's sister Veronica which was such a great experience and we had enough food to last us the whole stay! The location of the trullo was very ideal, close to Cisternino, Locorotondo and Martina Franca. We were also easily able to do day trips to Polignano a Mare and Lecce. If you're looking for a unique stay, centrally located in Puglia and a once in a lifetime experience this is the place! We can't wait to return in the future!"
432044,10475951,2016-10-21T09:27:27Z,"My girlfriend and I absolutely loved our stay here, Anna was a lovely host with quick response time, and very helpful. Her mothers' home made cherry jam was delicious!! Would recommend this place to anybody who wants to see the beautiful south east of Italy. "
530250,23266141,2017-04-29T14:18:53Z,Casa Caracol is a true gem. We had a wonderful week on the island thanks to Vane and Raquel's hospitality! I would go back here in a heartbeat.
530250,62365234,2017-04-21T15:03:41Z,A great place to stay/ close to great food and places to see - we were not able to use the pool for the first few days of our stay as they have placed chemicals in the pool which was disappointing
530250,2292192,2017-04-17T15:10:46Z,"Gorgeously handcrafted home created in the imagination and brought to life by two artistic brothers. The location is great to get the best local beaches for snorkelling, some good restaurants only 5 minutes walk away and only 18 minute walk from Punta Sur. We were pampered with white wine for our one year anniversary, allowed to check in a bit early, indulged in the beauty of the place and enjoyed every minute with Raquel and her wonderful family. The best stay on the Isla!"
530250,109640963,2017-04-05T13:46:13Z,Unreal. There is no reason to ever leave . I've asked my host to sell it to me. Love loved it.
530250,40623188,2017-04-03T05:13:25Z,This place is everything and more. We had a few small bumps in the road and the hosts were more than helpful. This place is incredible. If it's not on the top of your bucket list .. it needs to be. I will be back one day!
530250,44434958,2017-03-17T13:40:04Z,Beautifull relaxing house at a beautifull island. Golfcart is really needed but Vanessa arranged that for us  Really great
