apart_id,author_id,date,review
5148803,62519955,2016-03-16T16:46:22Z,Все хорошо. Все понравилось. Спасибо
5148803,15118616,2015-12-12T11:08:53Z,"Это очень крутой хостел! Огромное спасибо персоналу за отзывчивость, в любое время суток и при любой мелочи всегда придут на помощь! Про атмосферу, расположение и стоимость сразу три огромных плюса. Рекомендую."
5148803,5651453,2015-09-23T15:36:51Z,"Clean and tidy room, staffs are also very helpful and full of patience. Great experience!"
8322650,12516027,2015-10-10T16:34:25Z,"Я остановился в этом только что открывшемся хостеле на одну ночь. Цены очень доступные. Хостел очень большой, хостельные номера просторные. Все новенькое, чистенькое. Для меня большим плюсом было наличие больших шкафчиков, которые можно было закрыть на ключ. Минус у хостельного номера один, в этих же шкафчиках - они железные. Поэтому если кто-то ночью решит положить в них свой рюкзак - вы рискуете быть разбужены.
А в остальном только плюсы!
Спасибо Алексей!"
5148803,62519955,2016-03-16T16:46:22Z,Все хорошо. Все понравилось. Спасибо
5148803,15118616,2015-12-12T11:08:53Z,"Это очень крутой хостел! Огромное спасибо персоналу за отзывчивость, в любое время суток и при любой мелочи всегда придут на помощь! Про атмосферу, расположение и стоимость сразу три огромных плюса. Рекомендую."
5148803,5651453,2015-09-23T15:36:51Z,"Clean and tidy room, staffs are also very helpful and full of patience. Great experience!"
1211043,2845889,2014-09-21T15:13:59Z,"We had a fantastic experience at Muesli. The receptionist was exceptionally helpful by booking taxis, helping out with directions, etc. She also spoke good English and was always smiling. 

The place is in good condition, with clean rooms and bathrooms and a wonderful hot shower. The kitchen was also very nice and clean. 

The location is pretty good and the town centre is only a 15 minute walk away. 

Highly recommended!"
8322650,12516027,2015-10-10T16:34:25Z,"Я остановился в этом только что открывшемся хостеле на одну ночь. Цены очень доступные. Хостел очень большой, хостельные номера просторные. Все новенькое, чистенькое. Для меня большим плюсом было наличие больших шкафчиков, которые можно было закрыть на ключ. Минус у хостельного номера один, в этих же шкафчиках - они железные. Поэтому если кто-то ночью решит положить в них свой рюкзак - вы рискуете быть разбужены.
А в остальном только плюсы!
Спасибо Алексей!"
11054299,10043317,2017-02-07T04:18:13Z,"Очень чистая и уютная квартира. Удобное месторасположение, до центра города ехать 15 минут . В квартире очень тепло. Ирина хорошая хозяйка и добрый, отзывчивый человек, а также приятный собеседник. "
