apart_id,author_id,date,review
16524405,103097026,2017-01-04T05:22:38Z,"Отличное соотношение цена/качество. Есть варианты общих комнат (подешевле) и отдельные комнаты со всеми удобствами, телевизором и кондиционером тоже не дорого. Общая кухня. Приятная обстановка, приветливый персонал. Достаточно чисто."
7879220,103448859,2017-03-25T05:05:18Z,"Это место не дорого до вокзала и мамаева кургана, комната удобно и чистить. Человек, который работает здесь очень задушевный!! Вы можете получить помощь!! 
This place not far from the station and the Manage kurgan. And the room is clean and comfortable. "
7879220,93097276,2016-10-09T05:15:37Z,"Все понравилось , все отлично! Спасибо "
7879220,21790063,2016-07-13T07:55:38Z,"Хостел в центре. Персонал дружелюбен. Чисто. Есть кондиционер, что важно в летнее время в Волгограде. "
7879220,55253914,2016-06-18T09:17:13Z,"Очень уютный хостел, хорошо для молодых людей. Добрый персонал"
7879220,53302939,2016-01-09T16:11:24Z,"Очень классный хостел! Мы были уставшие с дороги, нас быстро заселили, чётко проинструктировали, где что расположено, позаботились обо всех удобствах. Единственный минус - холодные душевые, в которой из-за засора забился слив и вода вышла из берегов кабинки)))) так что вся ванная комната залилась водой! но это быстро устранили! Спалось сладко! А утром ещё ждала постиранная и высушенная чистая одежда! "
16524405,103097026,2017-01-04T05:22:38Z,"Отличное соотношение цена/качество. Есть варианты общих комнат (подешевле) и отдельные комнаты со всеми удобствами, телевизором и кондиционером тоже не дорого. Общая кухня. Приятная обстановка, приветливый персонал. Достаточно чисто."
7879220,103448859,2017-03-25T05:05:18Z,"Это место не дорого до вокзала и мамаева кургана, комната удобно и чистить. Человек, который работает здесь очень задушевный!! Вы можете получить помощь!! 
This place not far from the station and the Manage kurgan. And the room is clean and comfortable. "
7879220,93097276,2016-10-09T05:15:37Z,"Все понравилось , все отлично! Спасибо "
7879220,21790063,2016-07-13T07:55:38Z,"Хостел в центре. Персонал дружелюбен. Чисто. Есть кондиционер, что важно в летнее время в Волгограде. "
7879220,55253914,2016-06-18T09:17:13Z,"Очень уютный хостел, хорошо для молодых людей. Добрый персонал"
7879220,53302939,2016-01-09T16:11:24Z,"Очень классный хостел! Мы были уставшие с дороги, нас быстро заселили, чётко проинструктировали, где что расположено, позаботились обо всех удобствах. Единственный минус - холодные душевые, в которой из-за засора забился слив и вода вышла из берегов кабинки)))) так что вся ванная комната залилась водой! но это быстро устранили! Спалось сладко! А утром ещё ждала постиранная и высушенная чистая одежда! "
10424200,71919475,2016-05-19T15:44:50Z,The host canceled this reservation the day before arrival. This is an automated posting.
14226506,28557510,2017-01-18T05:54:09Z,Квартира понравилась.Все как на фото.Удобное расположение жилья. .Алексей охотно отвечает на вопросы .Спасибо Вам за приятно проведённые дни.Советуем.
